System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
heat,compressorHeatStage1On,,Home,78,67,65.2,54,53.2,0,0,300,0,300,,65.2,54,0,68.8,0
heat,compressorHeatStage1On,,Home,78,67,65.2,54,53.2,0,0,300,0,300,,65.2,54,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,65.6,54,53.2,0,0,300,0,300,,65.3,54,0,69.2,0
heat,compressorHeatStage1On,,Home,78,67,66.2,54,53.2,0,0,300,0,300,,65.4,54,0,69.5,0
heat,compressorHeatStage1On,,Home,78,67,66.8,53,53.2,0,0,30,0,75,,65.6,53,0,69.7,0
heat,compressorHeatOff,,Home,78,67,67.4,52,53.7,0,0,0,0,0,,66.1,52,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.8,52,53.7,0,0,0,0,0,,66.5,52,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.9,51,53.7,0,0,0,0,0,,66.7,51,0,69.3,0
heat,compressorHeatOff,,Home,78,67,67.9,51,53.7,0,0,0,0,0,,66.9,51,1,69.1,0
heat,compressorHeatOff,,Home,78,67,67.7,52,53.7,0,0,0,0,0,,66.8,52,1,69,0
heat,compressorHeatOff,,Home,78,67,67.4,52,53.7,0,0,0,0,0,,66.6,52,1,69,0
heat,compressorHeatOff,,Home,78,67,67.4,52,54.2,0,0,0,0,0,,66.8,52,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.3,51,54.2,0,0,0,0,0,,67,51,0,68.8,0
heat,compressorHeatOff,,Home,78,67,67.3,50,54.2,0,0,0,0,0,,67.2,50,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.3,50,54.2,0,0,0,0,0,,67.3,50,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.2,50,54.2,0,0,0,0,0,,67.2,50,0,68.6,0
heat,compressorHeatOff,,Home,78,67,66.9,51,54.2,0,0,0,0,0,,66.9,51,0,68.5,0
heat,compressorHeatOff,,Home,78,67,67.2,50,54.2,0,0,0,0,0,,67,50,0,68.4,0
heat,compressorHeatOff,,Home,78,67,67.4,50,54.2,0,0,0,0,0,,67.2,50,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.6,50,54.2,0,0,0,0,0,,67.3,50,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.7,50,54.2,0,0,0,0,0,,67.4,50,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.6,50,54.2,0,0,0,0,0,,67.2,50,1,68.3,1
heat,compressorHeatOff,,Home,78,67,67.4,50,54.2,0,0,0,0,0,,66.9,50,1,68.1,1
heat,compressorHeatOff,,Home,78,67,67.4,51,55.1,0,0,0,0,0,,66.8,51,0,68.1,1
heat,compressorHeatOff,,Home,78,67,67.6,51,55.1,0,0,0,0,0,,67.1,51,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.7,51,55.1,0,0,0,0,0,,67.4,51,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.8,49,55.1,0,0,0,0,0,,67.5,49,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.7,49,55.1,0,0,0,0,0,,67.4,49,0,68,0
heat,compressorHeatOff,,Home,78,67,67.5,50,55.1,0,0,0,0,0,,67.1,50,0,68,0
heat,compressorHeatOff,,Home,78,67,67.6,50,54.6,0,0,0,0,0,,67.2,50,0,68,0
heat,compressorHeatOff,,Home,78,67,67.7,49,54.6,0,0,0,0,0,,67.5,49,0,68,0
heat,compressorHeatOff,,Home,78,67,67.8,49,54.6,0,0,0,0,0,,67.6,49,0,68,0
heat,compressorHeatOff,,Home,78,67,67.8,49,54.6,0,0,0,0,0,,67.6,49,0,68,0
heat,compressorHeatOff,,Home,78,67,67.6,49,54.6,0,0,0,0,0,,67.3,49,0,68,0
heat,compressorHeatOff,,Home,78,67,67.3,50,54.6,0,0,0,0,0,,66.8,50,1,68,0
heat,compressorHeatOff,,Home,78,67,67.3,50,53.5,0,0,0,0,0,,67,50,0,67.9,0
heat,compressorHeatOff,,Home,78,67,67.4,49,53.5,0,0,0,0,0,,67.3,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.5,49,53.5,0,0,0,0,0,,67.5,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.6,49,53.5,0,0,0,0,0,,67.6,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.3,49,53.5,0,0,0,0,0,,67.3,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67,50,53.5,0,0,0,0,0,,67,50,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.3,49,52.9,0,0,0,0,0,,67.3,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.5,49,52.9,0,0,0,0,0,,67.5,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.7,49,52.9,0,0,0,0,0,,67.7,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.6,49,52.9,0,0,0,0,0,,67.6,49,0,67.7,0
heat,compressorHeatOff,,Home,78,67,67.3,49,52.9,0,0,0,0,0,,67.2,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.2,49,52.9,0,0,0,0,0,,67,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.4,49,52.4,0,0,0,0,0,,67.3,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.5,49,52.4,0,0,0,0,0,,67.5,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.6,49,52.4,0,0,0,0,0,,67.7,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.6,49,52.4,0,0,0,0,0,,67.7,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.3,49,52.4,0,0,0,0,0,,67.2,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.3,49,52.4,0,0,0,0,0,,67,49,0,67.6,0
heat,compressorHeatOff,,Home,78,67,67.5,49,51.5,0,0,0,0,0,,67.3,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.6,49,51.5,0,0,0,0,0,,67.5,49,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.7,49,51.5,0,0,0,0,0,,67.6,49,0,67.8,1
heat,compressorHeatOff,,Home,78,67,67.7,49,51.5,0,0,0,0,0,,67.6,49,0,67.8,1
heat,compressorHeatOff,,Home,78,67,67.6,49,51.5,0,0,0,0,0,,67.1,49,0,68,1
heat,compressorHeatOff,,Home,78,67,67.6,50,51.5,0,0,0,0,0,,67,50,1,68,0
heat,compressorHeatOff,,Home,78,67,67.6,49,51.5,0,0,0,0,0,,67.1,49,0,68,0
heat,compressorHeatOff,,Home,78,67,67.6,49,51.5,0,0,0,0,0,,67.2,49,0,68,0
heat,compressorHeatOff,,Home,78,67,67.7,49,51.5,0,0,0,0,0,,67.3,49,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.6,49,51.5,0,0,0,0,0,,67.2,49,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.4,50,51.5,0,0,0,0,0,,66.8,50,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.5,50,51.5,0,0,0,0,0,,66.8,50,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.6,49,51.5,0,0,0,0,0,,67,49,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.7,49,51.5,0,0,0,0,0,,67.1,49,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.7,49,51.5,0,0,0,0,0,,67.1,49,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.6,49,51.5,0,0,0,0,0,,67,49,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.5,50,51.5,0,0,0,0,0,,66.5,50,0,68.5,0
heat,compressorHeatOff,,Home,78,67,67.6,50,51.5,0,0,0,0,0,,66.7,50,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.8,49,51.5,0,0,0,0,0,,66.9,49,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.9,49,51.5,0,0,0,0,0,,67.1,49,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.9,49,51.5,0,0,0,0,0,,67.2,49,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.8,49,51.5,0,0,0,0,0,,67.1,49,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.8,50,51.5,0,0,0,0,0,,66.7,50,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.8,49,51.5,0,0,0,0,0,,66.8,49,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.9,49,51,0,0,0,0,0,,67,49,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.9,49,51,0,0,0,0,0,,67.1,49,1,68.9,1
heat,compressorHeatOff,,Home,78,67,68,49,51,0,0,0,0,0,,67.1,49,0,68.9,1
heat,compressorHeatOff,,Home,78,67,67.9,49,51,0,0,0,0,0,,66.9,49,0,69,1
heat,compressorHeatOff,,Home,78,67,67.9,49,51,0,0,0,0,0,,66.6,49,1,69.2,1
heat,compressorHeatOff,,Home,78,67,67.9,49,51,0,0,0,0,0,,66.7,49,0,69.2,1
heat,compressorHeatOff,,Home,78,67,67.9,49,50.4,0,0,0,0,0,,66.9,49,0,69,0
heat,compressorHeatOff,,Home,78,67,68,49,50.4,0,0,0,0,0,,67,49,0,69,0
heat,compressorHeatOff,,Home,78,67,68,49,50.4,0,0,0,0,0,,67.1,49,0,69,0
heat,compressorHeatOff,,Home,78,67,67.8,49,50.4,0,0,0,0,0,,66.9,49,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.7,50,50.4,0,0,0,0,0,,66.6,50,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.7,50,50.4,0,0,0,0,0,,66.7,50,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.7,49,49.3,0,0,0,0,0,,66.9,49,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.8,49,49.3,0,0,0,0,0,,67,49,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.7,49,49.3,0,0,0,0,0,,67.1,49,1,68.5,1
heat,compressorHeatOff,,Home,78,67,67.5,49,49.3,0,0,0,0,0,,66.7,49,1,68.5,1
heat,compressorHeatOff,,Home,78,67,67.4,50,49.3,0,0,0,0,0,,66.3,50,1,68.5,1
heat,compressorHeatOff,,Home,78,67,67.4,50,49.3,0,0,0,0,0,,66.5,50,1,68.4,0
heat,compressorHeatOff,,Home,78,67,67.4,50,48.2,0,0,0,0,0,,66.7,50,1,68.3,0
heat,compressorHeatOff,,Home,78,67,67.5,50,48.2,0,0,0,0,0,,66.9,50,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.6,50,48.2,0,0,0,0,0,,67,50,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.5,50,48.2,0,0,0,0,0,,66.7,50,1,68.3,0
heat,compressorHeatOff,,Home,78,67,67.3,50,48.2,0,0,0,0,0,,66.4,50,1,68.2,0
heat,compressorHeatOff,,Home,78,67,67.3,49,48.2,0,0,0,0,0,,66.7,49,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.2,50,47.5,0,0,0,0,0,,66.7,50,1,68.1,0
heat,compressorHeatOff,,Home,78,67,67,50,47.5,0,0,0,0,0,,66.6,50,1,68.1,0
heat,compressorHeatOff,,Home,78,67,66.8,51,47.5,0,0,0,0,0,,66.4,51,1,68.1,0
heat,compressorHeatOff,,Home,78,67,66.5,52,47.5,0,0,150,0,150,,66.3,52,0,68.1,0
heat,compressorHeatStage1On,,Home,78,67,66.3,52,47.5,0,0,300,0,300,,66.2,52,0,68.1,0
heat,compressorHeatStage1On,,Home,78,67,66.2,52,47.5,0,0,300,0,300,,66.2,52,1,68.3,0
heat,compressorHeatStage1On,,Home,78,67,66.2,52,47.1,0,0,300,0,300,,66.2,52,1,68.9,0
heat,compressorHeatStage1On,,Home,78,67,66.3,52,47.1,0,0,300,0,300,,66.3,52,1,69.4,0
heat,compressorHeatStage1On,,Home,78,67,66.4,51,47.1,0,0,300,0,300,,66.4,51,0,69.8,0
heat,compressorHeatStage1On,,Home,78,67,66.5,51,47.1,0,0,300,0,300,,66.5,51,0,70,0
heat,compressorHeatStage1On,,Home,78,67,66.7,51,47.1,0,0,15,0,60,,66.7,51,0,70.3,0
heat,compressorHeatOff,,Home,78,67,67.1,51,47.1,0,0,0,0,0,,67.1,51,0,70.3,0
heat,compressorHeatOff,,Home,78,67,67.5,51,46.6,0,0,0,0,0,,67.5,51,0,70.1,0
heat,compressorHeatOff,,Home,78,67,67.7,50,46.6,0,0,0,0,0,,67.7,50,0,69.8,0
heat,compressorHeatOff,,Home,78,67,68.1,49,46.6,0,0,0,0,0,,67.9,49,0,69.6,0
heat,compressorHeatOff,,Home,78,67,68.2,49,46.6,0,0,0,0,0,,67.8,49,0,69.4,0
heat,compressorHeatOff,,Home,78,67,68.1,50,46.6,0,0,0,0,0,,67.6,50,0,69.4,0
heat,compressorHeatOff,,Home,78,67,68.3,49,46.6,0,0,0,0,0,,67.8,49,0,69.2,0
heat,compressorHeatOff,,Home,78,67,68.5,49,46.8,0,0,0,0,0,,68,49,0,69.2,0
heat,compressorHeatOff,,Home,78,67,68.5,49,46.8,0,0,0,0,0,,68.1,49,0,69,0
heat,compressorHeatOff,,Home,78,67,68.5,49,46.8,0,0,0,0,0,,68.2,49,1,69,0
heat,compressorHeatOff,,Home,78,67,68.3,49,46.8,0,0,0,0,0,,67.9,49,1,68.9,0
heat,compressorHeatOff,,Home,78,67,68.1,49,46.8,0,0,0,0,0,,67.7,49,1,68.9,0
heat,compressorHeatOff,,Home,78,67,68.1,50,46.8,0,0,0,0,0,,67.8,50,1,68.9,0
heat,compressorHeatOff,,Home,78,67,68.1,51,46.6,0,0,0,0,0,,67.8,51,1,68.7,1
heat,compressorHeatOff,,Home,78,67,68.3,51,46.6,0,0,0,0,0,,68,51,0,68.7,1
heat,compressorHeatOff,,Home,78,67,68.4,51,46.6,0,0,0,0,0,,68.1,51,1,68.7,1
heat,compressorHeatOff,,Home,78,67,68.4,51,46.6,0,0,0,0,0,,68,51,0,68.7,0
heat,compressorHeatOff,,Home,78,67,68.3,51,46.6,0,0,0,0,0,,67.8,51,1,68.5,0
heat,compressorHeatOff,,Home,77.2,66.2,68.4,50,46.6,0,0,0,0,0,,67.8,50,1,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.5,50,46.3,0,0,0,0,0,,67.9,50,1,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.5,50,46.3,0,0,0,0,0,,68,50,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.3,49,46.3,0,0,0,0,0,,68,49,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,49,46.3,0,0,0,0,0,,67.7,49,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,49,46.3,0,0,0,0,0,,67.4,49,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,49,46.3,0,0,0,0,0,,67.5,49,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,49,46.4,0,0,0,0,0,,67.6,49,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,49,46.4,0,0,0,0,0,,67.7,49,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.1,48,46.4,0,0,0,0,0,,67.7,48,0,68.1,1
heat,compressorHeatOff,,Sleep,73,62,68.1,48,46.4,0,0,0,0,0,,67.3,48,1,68.1,1
heat,compressorHeatOff,,Sleep,73,62,68,49,46.4,0,0,0,0,0,,67,49,1,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,46.4,0,0,0,0,0,,67.1,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.7,0,0,0,0,0,,67.3,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68.1,49,45.7,0,0,0,0,0,,67.4,49,0,68.1,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.7,0,0,0,0,0,,67.4,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.7,0,0,0,0,0,,66.9,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,50,45.7,0,0,0,0,0,,66.8,50,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,50,45.7,0,0,0,0,0,,67,50,1,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.4,0,0,0,0,0,,67.2,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.4,0,0,0,0,0,,67.3,49,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,49,45.4,0,0,0,0,0,,67.2,49,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,49,45.4,0,0,0,0,0,,66.7,49,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,50,45.4,0,0,0,0,0,,66.6,50,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,49,45.4,0,0,0,0,0,,66.7,49,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,49,45.1,0,0,0,0,0,,66.8,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.1,0,0,0,0,0,,66.9,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.1,0,0,0,0,0,,66.9,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,50,45.1,0,0,0,0,0,,66.4,50,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,50,45.1,0,0,0,0,0,,66.4,50,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,45.1,0,0,0,0,0,,66.5,49,0,68,1
heat,compressorHeatOff,,Sleep,73,62,68,49,44.8,0,0,0,0,0,,66.7,49,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,48,44.8,0,0,0,0,0,,66.8,48,0,68,0
heat,compressorHeatOff,,Sleep,73,62,67.9,47,44.8,0,0,0,0,0,,66.6,47,0,67.9,0
heat,compressorHeatOff,,Sleep,73,62,67.8,49,44.8,0,0,0,0,0,,66.1,49,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.8,49,44.8,0,0,0,0,0,,66.2,49,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.7,49,44.8,0,0,0,0,0,,66.3,49,0,67.7,0
heat,compressorHeatOff,,Sleep,73,62,67.6,48,44.6,0,0,0,0,0,,66.4,48,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,47,44.6,0,0,0,0,0,,66.6,47,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,47,44.6,0,0,0,0,0,,66.4,47,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,49,44.6,0,0,0,0,0,,65.9,49,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,49,44.6,0,0,0,0,0,,65.9,49,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,48,44.6,0,0,0,0,0,,66.1,48,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.5,48,44.5,0,0,0,0,0,,66.2,48,0,67.5,0
heat,compressorHeatOff,,Sleep,73,62,67.4,47,44.5,0,0,0,0,0,,66.3,47,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.4,47,44.5,0,0,0,0,0,,66.2,47,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.4,49,44.5,0,0,0,0,0,,65.7,49,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.4,49,44.5,0,0,0,0,0,,65.8,49,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.2,48,44.5,0,0,0,0,0,,66,48,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,47,44.5,0,0,0,0,0,,66.1,47,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,47,44.5,0,0,0,0,0,,66.1,47,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,47,44.5,0,0,0,0,0,,65.8,47,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,48,44.5,0,0,0,0,0,,65.3,48,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,48,44.5,0,0,0,0,0,,65.4,48,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.1,47,44.5,0,0,0,0,0,,65.6,47,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,47,44.4,0,0,0,0,0,,65.7,47,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,47,44.4,0,0,0,0,0,,65.7,47,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,47,44.4,0,0,0,0,0,,65.4,47,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,66.9,49,44.4,0,0,0,0,0,,65,49,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,49,44.4,0,0,0,0,0,,65.1,49,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,48,44.4,0,0,0,0,0,,65.3,48,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,47,44.2,0,0,0,0,0,,65.4,47,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,47,44.2,0,0,0,0,0,,65.4,47,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,47,44.2,0,0,0,0,0,,65,47,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,49,44.2,0,0,0,0,0,,64.7,49,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.7,49,44.2,0,0,0,0,0,,64.8,49,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,47,44.2,0,0,0,0,0,,65,47,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,47,44,0,0,0,0,0,,65.1,47,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,47,44,0,0,0,0,0,,65.1,47,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,47,44,0,0,0,0,0,,64.7,47,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.6,49,44,0,0,0,0,0,,64.5,49,0,66.6,0
heat,compressorHeatOff,,Sleep,73,62,66.5,48,44,0,0,0,0,0,,64.7,48,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,47,44,0,0,0,0,0,,64.8,47,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,47,44.2,0,0,0,0,0,,65,47,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,47,44.2,0,0,0,0,0,,65,47,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,47,44.2,0,0,0,0,0,,64.6,47,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,48,44.2,0,0,0,0,0,,64.4,48,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.4,47,44.2,0,0,0,0,0,,64.7,47,0,66.4,0
heat,compressorHeatOff,,Sleep,73,62,66.3,47,44.2,0,0,0,0,0,,64.9,47,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,47,43.9,0,0,0,0,0,,65,47,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,47,43.9,0,0,0,0,0,,65,47,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,48,43.9,0,0,0,0,0,,64.5,48,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,48,43.9,0,0,0,0,0,,64.4,48,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.2,47,43.9,0,0,0,0,0,,64.6,47,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,47,43.9,0,0,0,0,0,,64.7,47,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,47,43.5,0,0,0,0,0,,64.8,47,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,47,43.5,0,0,0,0,0,,64.8,47,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,47,43.5,0,0,0,0,0,,64.2,47,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,47,43.5,0,0,0,0,0,,64.2,47,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,47,43.5,0,0,0,0,0,,64.4,47,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.1,47,43.5,0,0,0,0,0,,64.6,47,0,66.1,0
heat,compressorHeatOff,,Sleep,73,62,66,47,43.3,0,0,0,0,0,,64.7,47,0,66,0
heat,compressorHeatOff,,Sleep,73,62,66,47,43.3,0,0,0,0,0,,64.6,47,0,66,0
heat,compressorHeatOff,,Sleep,73,62,66,47,43.3,0,0,0,0,0,,64,47,0,66,0
heat,compressorHeatOff,,Sleep,73,62,66,47,43.3,0,0,0,0,0,,64,47,0,66,0
heat,compressorHeatOff,,Sleep,73,62,66,47,43.3,0,0,0,0,0,,64.2,47,0,66,0
heat,compressorHeatOff,,Sleep,73,62,65.9,47,43.3,0,0,0,0,0,,64.3,47,0,65.9,0
heat,compressorHeatOff,,Sleep,73,62,65.8,47,43.8,0,0,0,0,0,,64.4,47,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,47,43.8,0,0,0,0,0,,64.2,47,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,47,43.8,0,0,0,0,0,,63.6,47,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,47,43.8,0,0,0,0,0,,63.7,47,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,47,43.8,0,0,0,0,0,,63.8,47,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,47,43.8,0,0,0,0,0,,63.9,47,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.7,47,43.7,0,0,0,0,0,,64,47,0,65.7,0
heat,compressorHeatOff,,Sleep,73,62,65.6,47,43.7,0,0,0,0,0,,63.8,47,0,65.6,0
heat,compressorHeatOff,,Sleep,73,62,65.6,47,43.7,0,0,0,0,0,,63.3,47,0,65.6,0
heat,compressorHeatOff,,Sleep,73,62,65.6,47,43.7,0,0,0,0,0,,63.4,47,0,65.6,0
heat,compressorHeatOff,,Sleep,73,62,65.5,47,43.7,0,0,0,0,0,,63.6,47,0,65.5,1
heat,compressorHeatOff,,Sleep,73,62,65.4,47,43.7,0,0,0,0,0,,63.7,47,1,65.4,1
heat,compressorHeatOff,,Sleep,73,62,65.4,47,43.4,0,0,0,0,0,,63.8,47,0,65.4,1
heat,compressorHeatOff,,Sleep,73,62,65.4,47,43.4,0,0,0,0,0,,63.6,47,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,48,43.4,0,0,0,0,0,,63.2,48,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,47,43.4,0,0,0,0,0,,63.3,47,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,47,43.4,0,0,0,0,0,,63.4,47,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,47,43.4,0,0,0,0,0,,63.6,47,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,47,43.3,0,0,0,0,0,,63.6,47,0,65.4,0
heat,compressorHeatOff,,Sleep,72.6,62.2,65.2,47,43.3,0,0,15,0,15,,63.3,47,0,65.3,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65.2,48,43.3,0,0,300,0,300,,62.8,48,1,65.3,1
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65,49,43.3,0,0,300,0,300,,62.6,49,1,65.3,1
heat,compressorHeatStage1On,auto,Sleep,66.8,66,64.9,49,43.3,0,0,300,0,300,,62.5,49,1,65.7,1
